Year|Company Name|Model ID|Section|Part Name|ATA-Capter (Ref No.)|Part ID (Component Code)|Place of Repair|Part Nos|Repair Code|Repair Description|Comments|Repair Type|TAT Days|Price per ea (USD)|pack_flag|Service Count|MapDrop|Package Flag
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-707-0|021|"Weld repair of Turbine Frame with local heat treatment after welding
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|5.895||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-707-0|022|"Replacement of the defective front studs on the LPT Frame
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|2.435||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-707-0|029|"Replacement of insulation assembly of the inner hub
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|1.21||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-707-0|031|"Repair of the worn centering diameter of the oil scavenge tube
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|4.76||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-707-0|031|"Repair of the worn centering diameter of the oil supply tube
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|3.505||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-707-0|Service Bulletin|"SB 72-0331 Inspection of tangential struts turbine rear frame on DAC engines
SB 72-0716 Inspection of tangential struts turbine rear frame on SAC engines
SB 72-0734 Inspection of tangential struts turbine rear frame on DAC engines
"||OEM REPAIR|66|1.425||3|FRAME, LPT REAR|1.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-707-0|SB|"72-0403 Replacement of the current oil supply tube by a removable tube
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|1.56||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|CI|"Cleaning and inspection
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|2.67||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|001|"Replacement of the defective aft studs on the LPT Frame
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|2.435||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|002|"Replacement of the crimped self-locking nuts on the LPT Frame
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|960.0||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|003|"Replacement of the defective self locking inserts on the LPT Frame
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|1.17||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|004|"Replacement of the defective fasteners and/or defective associated parts
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|930.0||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|006|"Reconditioning of the diameter mating with the LPT Case
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|4.28||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|007|"Repair of the diameter mating with the LPT case
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|3.725||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|008|"Reconditioning of the rear flange mating face
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|3.945||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|010|"Reconditioning of the diameter mating with the No. 5 Bearing Support
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|3.59||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|016|"Reconditioning of the diameter mating with the Air Heater Cover
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|3.585||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|017|"Replacement of the oil supply tube
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|1.43||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|018|"Full or partial replacement of the oil scavenge tube assy
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|1.93||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|019|"Replacement of the tube boss connection nipple
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|1.41||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|020|"Weld repair of cracks for welded assembly frame
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|4.56||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|021|"Weld repair of Turbine Frame with local heat treatment after welding
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|5.895||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|022|"Replacement of the defective front studs on the LPT Frame
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|2.435||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|029|"Replacement of insulation assembly of the inner hub
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|1.21||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|031|"Repair of the worn centering diameter of the oil scavenge tube
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|4.76||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|031|"Repair of the worn centering diameter of the oil supply tube
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|3.505||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|Service Bulletin|"SB 72-0331 Inspection of tangential struts turbine rear frame on DAC engines
SB 72-0716 Inspection of tangential struts turbine rear frame on SAC engines
SB 72-0734 Inspection of tangential struts turbine rear frame on DAC engines
"||OEM REPAIR|66|1.425||3|FRAME, LPT REAR|1.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-751-0|SB|"72-0403 Replacement of the current oil supply tube by a removable tube
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|1.56||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|CI|"Cleaning and inspection
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|2.67||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|001|"Replacement of the defective aft studs on the LPT Frame
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|2.435||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|002|"Replacement of the crimped self-locking nuts on the LPT Frame
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|960.0||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|003|"Replacement of the defective self locking inserts on the LPT Frame
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|1.17||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|004|"Replacement of the defective fasteners and/or defective associated parts
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|930.0||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|006|"Reconditioning of the diameter mating with the LPT Case
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|4.28||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|007|"Repair of the diameter mating with the LPT case
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|3.725||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|008|"Reconditioning of the rear flange mating face
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|3.945||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|010|"Reconditioning of the diameter mating with the No. 5 Bearing Support
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|3.59||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|016|"Reconditioning of the diameter mating with the Air Heater Cover
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|3.585||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|017|"Replacement of the oil supply tube
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|1.43||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|018|"Full or partial replacement of the oil scavenge tube assy
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|1.93||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|019|"Replacement of the tube boss connection nipple
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|1.41||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|020|"Weld repair of cracks for welded assembly frame
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|4.56||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|021|"Weld repair of Turbine Frame with local heat treatment after welding
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|5.895||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|022|"Replacement of the defective front studs on the LPT Frame
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|2.435||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|029|"Replacement of insulation assembly of the inner hub
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|1.21||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|031|"Repair of the worn centering diameter of the oil scavenge tube
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|4.76||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|031|"Repair of the worn centering diameter of the oil supply tube
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|3.505||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|Service Bulletin|"SB 72-0331 Inspection of tangential struts turbine rear frame on DAC engines
SB 72-0716 Inspection of tangential struts turbine rear frame on SAC engines
SB 72-0734 Inspection of tangential struts turbine rear frame on DAC engines
"||OEM REPAIR|66|1.425||3|FRAME, LPT REAR|1.0
2019|Lufthansa|CFM56-5B|Turbine|FRAME, LPT REAR|72-56-01|TX229066|HAM|338-171-752-0|SB|"72-0403 Replacement of the current oil supply tube by a removable tube
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|66|1.56||1|FRAME, LPT REAR|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P01|CI|"Cleaning and inspection
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|15.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P01|Standard Repair|Standard Repair||OEM REPAIR|29|97.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P01|Full Repair|"001 Blending of Blade Tip, Leading Edge & Trailing Edge
004 Repair of the Short Airfoil Tip Length
010 Application of HVOF Tungsten Carbide Airfoil Erosion Coating
SB 72-0783 Rework of HPC Stage 1 through Stage 9 Blades (HVOF)
"||OEM REPAIR|29|102.0||4|BLADE, HPC, STAGE 4|1.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P01|007|"Blend & Contour of Airfoil Leading Edge
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|17.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P01|012|"Chord Restoration and Tip Weld Repair
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|21.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P01|Extended Repair|"013 Tip Weld Repair (3D Airfoil)
Harness Assembly ECU T/R J-Box A
Section Harness
ATA-Capter 71-50-03
Place of Repair HAM
Part-ID VBP10430
TAT Inspection [cal. days] 10
TAT Repair [cal. days] 25
TAT not to exceed [cal. days] 25
Minimum Qty. [ea] 1
Additional Information: $290 in case of unserviceability. Part can be send back in as-is or will be scrapped locally on request. Scrap Report will be provid
Part Numbers 642W9812-505
Offered Repairs (dependent on part number) Rep.Code Rep.No Repair Description Rep.Type Price per ea
"||OEM REPAIR|29|21.0||13|BLADE, HPC, STAGE 4|1.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P02|CI|"Cleaning and inspection
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|15.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P02|Standard Repair|Standard Repair||OEM REPAIR|29|97.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P02|Full Repair|"001 Blending of Blade Tip, Leading Edge & Trailing Edge
004 Repair of the Short Airfoil Tip Length
010 Application of HVOF Tungsten Carbide Airfoil Erosion Coating
SB 72-0783 Rework of HPC Stage 1 through Stage 9 Blades (HVOF)
"||OEM REPAIR|29|102.0||4|BLADE, HPC, STAGE 4|1.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P02|007|"Blend & Contour of Airfoil Leading Edge
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|17.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P02|012|"Chord Restoration and Tip Weld Repair
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|21.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P02|Extended Repair|"013 Tip Weld Repair (3D Airfoil)
Harness Assembly ECU T/R J-Box A
Section Harness
ATA-Capter 71-50-03
Place of Repair HAM
Part-ID VBP10430
TAT Inspection [cal. days] 10
TAT Repair [cal. days] 25
TAT not to exceed [cal. days] 25
Minimum Qty. [ea] 1
Additional Information: $290 in case of unserviceability. Part can be send back in as-is or will be scrapped locally on request. Scrap Report will be provid
Part Numbers 642W9812-505
Offered Repairs (dependent on part number) Rep.Code Rep.No Repair Description Rep.Type Price per ea
"||OEM REPAIR|29|21.0||13|BLADE, HPC, STAGE 4|1.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P03|CI|"Cleaning and inspection
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|15.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P03|Standard Repair|Standard Repair||OEM REPAIR|29|97.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P03|Full Repair|"001 Blending of Blade Tip, Leading Edge & Trailing Edge
004 Repair of the Short Airfoil Tip Length
010 Application of HVOF Tungsten Carbide Airfoil Erosion Coating
SB 72-0783 Rework of HPC Stage 1 through Stage 9 Blades (HVOF)
"||OEM REPAIR|29|102.0||4|BLADE, HPC, STAGE 4|1.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P03|007|"Blend & Contour of Airfoil Leading Edge
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|17.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P03|012|"Chord Restoration and Tip Weld Repair
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|21.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P03|Extended Repair|"013 Tip Weld Repair (3D Airfoil)
Harness Assembly ECU T/R J-Box A
Section Harness
ATA-Capter 71-50-03
Place of Repair HAM
Part-ID VBP10430
TAT Inspection [cal. days] 10
TAT Repair [cal. days] 25
TAT not to exceed [cal. days] 25
Minimum Qty. [ea] 1
Additional Information: $290 in case of unserviceability. Part can be send back in as-is or will be scrapped locally on request. Scrap Report will be provid
Part Numbers 642W9812-505
Offered Repairs (dependent on part number) Rep.Code Rep.No Repair Description Rep.Type Price per ea
"||OEM REPAIR|29|21.0||13|BLADE, HPC, STAGE 4|1.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P04|CI|"Cleaning and inspection
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|15.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P04|Standard Repair|Standard Repair||OEM REPAIR|29|97.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P04|Full Repair|"001 Blending of Blade Tip, Leading Edge & Trailing Edge
004 Repair of the Short Airfoil Tip Length
010 Application of HVOF Tungsten Carbide Airfoil Erosion Coating
SB 72-0783 Rework of HPC Stage 1 through Stage 9 Blades (HVOF)
"||OEM REPAIR|29|102.0||4|BLADE, HPC, STAGE 4|1.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P04|007|"Blend & Contour of Airfoil Leading Edge
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|17.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P04|012|"Chord Restoration and Tip Weld Repair
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|21.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P04|Extended Repair|"013 Tip Weld Repair (3D Airfoil)
Harness Assembly ECU T/R J-Box A
Section Harness
ATA-Capter 71-50-03
Place of Repair HAM
Part-ID VBP10430
TAT Inspection [cal. days] 10
TAT Repair [cal. days] 25
TAT not to exceed [cal. days] 25
Minimum Qty. [ea] 1
Additional Information: $290 in case of unserviceability. Part can be send back in as-is or will be scrapped locally on request. Scrap Report will be provid
Part Numbers 642W9812-505
Offered Repairs (dependent on part number) Rep.Code Rep.No Repair Description Rep.Type Price per ea
"||OEM REPAIR|29|21.0||13|BLADE, HPC, STAGE 4|1.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P06|CI|"Cleaning and inspection
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|15.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P06|Standard Repair|Standard Repair||OEM REPAIR|29|97.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P06|Full Repair|"001 Blending of Blade Tip, Leading Edge & Trailing Edge
004 Repair of the Short Airfoil Tip Length
010 Application of HVOF Tungsten Carbide Airfoil Erosion Coating
SB 72-0783 Rework of HPC Stage 1 through Stage 9 Blades (HVOF)
"||OEM REPAIR|29|102.0||4|BLADE, HPC, STAGE 4|1.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P06|007|"Blend & Contour of Airfoil Leading Edge
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|17.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P06|012|"Chord Restoration and Tip Weld Repair
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|21.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P06|Extended Repair|"013 Tip Weld Repair (3D Airfoil)
Harness Assembly ECU T/R J-Box A
Section Harness
ATA-Capter 71-50-03
Place of Repair HAM
Part-ID VBP10430
TAT Inspection [cal. days] 10
TAT Repair [cal. days] 25
TAT not to exceed [cal. days] 25
Minimum Qty. [ea] 1
Additional Information: $290 in case of unserviceability. Part can be send back in as-is or will be scrapped locally on request. Scrap Report will be provid
Part Numbers 642W9812-505
Offered Repairs (dependent on part number) Rep.Code Rep.No Repair Description Rep.Type Price per ea
"||OEM REPAIR|29|21.0||13|BLADE, HPC, STAGE 4|1.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P07|CI|"Cleaning and inspection
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|15.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P07|Standard Repair|Standard Repair||OEM REPAIR|29|97.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P07|Full Repair|"001 Blending of Blade Tip, Leading Edge & Trailing Edge
004 Repair of the Short Airfoil Tip Length
010 Application of HVOF Tungsten Carbide Airfoil Erosion Coating
SB 72-0783 Rework of HPC Stage 1 through Stage 9 Blades (HVOF)
"||OEM REPAIR|29|102.0||4|BLADE, HPC, STAGE 4|1.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P07|007|"Blend & Contour of Airfoil Leading Edge
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|17.0||1|BLADE, HPC, STAGE 4|0.0
2019|Lufthansa|CFM56-5B|Compressor|BLADE, HPC, STAGE 4|72-31-03|VBP10281|KUL|P104P07|012|"Chord Restoration and Tip Weld Repair
Note: This service is provided in addition to the Basic Repair Package for the mentioned additional Price"||OEM REPAIR|29|21.0||1|BLADE, HPC, STAGE 4|0.0
